customer_id,name,category,monthly_amount
C1351,Mori Shokuhin 1351,4,850639
C1352,Tanaka Shoten 1352,5,858558
C1353,Sakura Sangyo 1353,6,866477
C1354,Aoba Seisaku 1354,8,874396
C1355,Fuji Denki 1355,1,882315
C1356,Yamato Shoji 1356,2,890234
C1357,Kita Kogyo 1357,3,898153
C1358,Mori Shokuhin 1358,4,11071
C1359,Tanaka Shoten 1359,5,18990
C1360,Sakura Sangyo 1360,6,26909
C1361,Aoba Seisaku 1361,8,34828
C1362,Fuji Denki 1362,1,42747
C1363,Yamato Shoji 1363,2,50666
C1364,Kita Kogyo 1364,3,58585
C1365,Mori Shokuhin 1365,4,66504
C1366,Tanaka Shoten 1366,5,74423
C1367,Sakura Sangyo 1367,6,82342
C1368,Aoba Seisaku 1368,8,90261
C1369,Fuji Denki 1369,1,98180
C1370,Yamato Shoji 1370,2,106099
C1371,Kita Kogyo 1371,3,114018
C1372,Mori Shokuhin 1372,4,121937
C1373,Tanaka Shoten 1373,5,129856
C1374,Sakura Sangyo 1374,6,137775
C1375,Aoba Seisaku 1375,8,145694
C1376,Fuji Denki 1376,1,153613
C1377,Yamato Shoji 1377,2,161532
C1378,Kita Kogyo 1378,3,169451
C1379,Mori Shokuhin 1379,4,177370
C1380,Tanaka Shoten 1380,5,185289
C1381,Sakura Sangyo 1381,6,193208
C1382,Aoba Seisaku 1382,8,201127
C1383,Fuji Denki 1383,1,209046
C1384,Yamato Shoji 1384,2,216965
C1385,Kita Kogyo 1385,3,224884
C1386,Mori Shokuhin 1386,4,232803
C1387,Tanaka Shoten 1387,5,240722
C1388,Sakura Sangyo 1388,6,248641
C1389,Aoba Seisaku 1389,8,256560
C1390,Fuji Denki 1390,1,264479
C1391,Yamato Shoji 1391,2,272398
C1392,Kita Kogyo 1392,3,280317
C1393,Mori Shokuhin 1393,4,288236
C1394,Tanaka Shoten 1394,5,296155
C1395,Sakura Sangyo 1395,6,304074
C1396,Aoba Seisaku 1396,8,311993
C1397,Fuji Denki 1397,1,319912
C1398,Yamato Shoji 1398,2,327831
C1399,Kita Kogyo 1399,3,335750
C1400,Mori Shokuhin 1400,4,343669
C1401,Tanaka Shoten 1401,5,351588
C1402,Sakura Sangyo 1402,6,359507
C1403,Aoba Seisaku 1403,8,367426
C1404,Fuji Denki 1404,1,375345
C1405,Yamato Shoji 1405,2,383264
C1406,Kita Kogyo 1406,3,391183
C1407,Mori Shokuhin 1407,4,399102
C1408,Tanaka Shoten 1408,5,407021
C1409,Sakura Sangyo 1409,6,414940
C1410,Aoba Seisaku 1410,8,422859
C1411,Fuji Denki 1411,1,430778
C1412,Yamato Shoji 1412,2,438697
C1413,Kita Kogyo 1413,3,446616
C1414,Mori Shokuhin 1414,4,454535
C1415,Tanaka Shoten 1415,5,462454
C1416,Sakura Sangyo 1416,6,470373
C1417,Aoba Seisaku 1417,8,478292
C1418,Fuji Denki 1418,1,486211
C1419,Yamato Shoji 1419,2,494130
C1420,Kita Kogyo 1420,3,502049
C1421,Mori Shokuhin 1421,4,509968
C1422,Tanaka Shoten 1422,5,517887
C1423,Sakura Sangyo 1423,6,525806
C1424,Aoba Seisaku 1424,8,533725
C1425,Fuji Denki 1425,1,541644
C1426,Yamato Shoji 1426,2,549563
C1427,Kita Kogyo 1427,3,557482
C1428,Mori Shokuhin 1428,4,565401
C1429,Tanaka Shoten 1429,5,573320
C1430,Sakura Sangyo 1430,6,581239
C1431,Aoba Seisaku 1431,8,589158
C1432,Fuji Denki 1432,1,597077
C1433,Yamato Shoji 1433,2,604996
C1434,Kita Kogyo 1434,3,612915
C1435,Mori Shokuhin 1435,4,620834
C1436,Tanaka Shoten 1436,5,628753
C1437,Sakura Sangyo 1437,6,636672
C1438,Aoba Seisaku 1438,8,644591
C1439,Fuji Denki 1439,1,652510
C1440,Yamato Shoji 1440,2,660429
C1441,Kita Kogyo 1441,3,668348
C1442,Mori Shokuhin 1442,4,676267
C1443,Tanaka Shoten 1443,5,684186
C1444,Sakura Sangyo 1444,6,692105
C1445,Aoba Seisaku 1445,8,700024
C1446,Fuji Denki 1446,1,707943
C1447,Yamato Shoji 1447,2,715862
C1448,Kita Kogyo 1448,3,723781
C1449,Mori Shokuhin 1449,4,731700
C1450,Tanaka Shoten 1450,5,739619
C1451,Sakura Sangyo 1451,6,747538
C1452,Aoba Seisaku 1452,8,755457
C1453,Fuji Denki 1453,1,763376
C1454,Yamato Shoji 1454,2,771295
C1455,Kita Kogyo 1455,3,779214
C1456,Mori Shokuhin 1456,4,787133
C1457,Tanaka Shoten 1457,5,795052
C1458,Sakura Sangyo 1458,6,802971
C1459,Aoba Seisaku 1459,8,810890
C1460,Fuji Denki 1460,1,818809
C1461,Yamato Shoji 1461,2,826728
C1462,Kita Kogyo 1462,3,834647
C1463,Mori Shokuhin 1463,4,842566
C1464,Tanaka Shoten 1464,5,850485
C1465,Sakura Sangyo 1465,6,858404
C1466,Aoba Seisaku 1466,8,866323
C1467,Fuji Denki 1467,1,874242
C1468,Yamato Shoji 1468,2,882161
C1469,Kita Kogyo 1469,3,890080
C1470,Mori Shokuhin 1470,4,897999
C1471,Tanaka Shoten 1471,5,10917
C1472,Sakura Sangyo 1472,6,18836
C1473,Aoba Seisaku 1473,8,26755
C1474,Fuji Denki 1474,1,34674
C1475,Yamato Shoji 1475,2,42593
C1476,Kita Kogyo 1476,3,50512
C1477,Mori Shokuhin 1477,4,58431
C1478,Tanaka Shoten 1478,5,66350
C1479,Sakura Sangyo 1479,6,74269
C1480,Aoba Seisaku 1480,8,82188
C1481,Fuji Denki 1481,1,90107
C1482,Yamato Shoji 1482,2,98026
C1483,Kita Kogyo 1483,3,105945
C1484,Mori Shokuhin 1484,4,113864
C1485,Tanaka Shoten 1485,5,121783
C1486,Sakura Sangyo 1486,6,129702
C1487,Aoba Seisaku 1487,8,137621
C1488,Fuji Denki 1488,1,145540
C1489,Yamato Shoji 1489,2,153459
C1490,Kita Kogyo 1490,3,161378
C1491,Mori Shokuhin 1491,4,169297
C1492,Tanaka Shoten 1492,5,177216
C1493,Sakura Sangyo 1493,6,185135
C1494,Aoba Seisaku 1494,8,193054
C1495,Fuji Denki 1495,1,200973
C1496,Yamato Shoji 1496,2,208892
C1497,Kita Kogyo 1497,3,216811
C1498,Mori Shokuhin 1498,4,224730
C1499,Tanaka Shoten 1499,5,232649
C1500,Sakura Sangyo 1500,6,240568
C1501,Aoba Seisaku 1501,8,248487
C1502,Fuji Denki 1502,1,256406
C1503,Yamato Shoji 1503,2,264325
C1504,Kita Kogyo 1504,3,272244
C1505,Mori Shokuhin 1505,4,280163
C1506,Tanaka Shoten 1506,5,288082
C1507,Sakura Sangyo 1507,6,296001
C1508,Aoba Seisaku 1508,8,303920
C1509,Fuji Denki 1509,1,311839
C1510,Yamato Shoji 1510,2,319758
C1511,Kita Kogyo 1511,3,327677
C1512,Mori Shokuhin 1512,4,335596
C1513,Tanaka Shoten 1513,5,343515
C1514,Sakura Sangyo 1514,6,351434
C1515,Aoba Seisaku 1515,8,359353
C1516,Fuji Denki 1516,1,367272
C1517,Yamato Shoji 1517,2,375191
C1518,Kita Kogyo 1518,3,383110
C1519,Mori Shokuhin 1519,4,391029
C1520,Tanaka Shoten 1520,5,398948
C1521,Sakura Sangyo 1521,6,406867
C1522,Aoba Seisaku 1522,8,414786
C1523,Fuji Denki 1523,1,422705
C1524,Yamato Shoji 1524,2,430624
C1525,Kita Kogyo 1525,3,438543
C1526,Mori Shokuhin 1526,4,446462
C1527,Tanaka Shoten 1527,5,454381
C1528,Sakura Sangyo 1528,6,462300
C1529,Aoba Seisaku 1529,8,470219
C1530,Fuji Denki 1530,1,478138
C1531,Yamato Shoji 1531,2,486057
C1532,Kita Kogyo 1532,3,493976
C1533,Mori Shokuhin 1533,4,501895
C1534,Tanaka Shoten 1534,5,509814
C1535,Sakura Sangyo 1535,6,517733
C1536,Aoba Seisaku 1536,8,525652
C1537,Fuji Denki 1537,1,533571
C1538,Yamato Shoji 1538,2,541490
C1539,Kita Kogyo 1539,3,549409
C1540,Mori Shokuhin 1540,4,557328
C1541,Tanaka Shoten 1541,5,565247
C1542,Sakura Sangyo 1542,6,573166
C1543,Aoba Seisaku 1543,8,581085
C1544,Fuji Denki 1544,1,589004
C1545,Yamato Shoji 1545,2,596923
C1546,Kita Kogyo 1546,3,604842
C1547,Mori Shokuhin 1547,4,612761
C1548,Tanaka Shoten 1548,5,620680
C1549,Sakura Sangyo 1549,6,628599
C1550,Aoba Seisaku 1550,8,636518
C1551,Fuji Denki 1551,1,644437
C1552,Yamato Shoji 1552,2,652356
C1553,Kita Kogyo 1553,3,660275
C1554,Mori Shokuhin 1554,4,668194
C1555,Tanaka Shoten 1555,5,676113
C1556,Sakura Sangyo 1556,6,684032
C1557,Aoba Seisaku 1557,8,691951
C1558,Fuji Denki 1558,1,699870
C1559,Yamato Shoji 1559,2,707789
C1560,Kita Kogyo 1560,3,715708
C1561,Mori Shokuhin 1561,4,723627
C1562,Tanaka Shoten 1562,5,731546
C1563,Sakura Sangyo 1563,6,739465
C1564,Aoba Seisaku 1564,8,747384
C1565,Fuji Denki 1565,1,755303
C1566,Yamato Shoji 1566,2,763222
C1567,Kita Kogyo 1567,3,771141
C1568,Mori Shokuhin 1568,4,779060
C1569,Tanaka Shoten 1569,5,786979
C1570,Sakura Sangyo 1570,6,794898
C1571,Aoba Seisaku 1571,8,802817
C1572,Fuji Denki 1572,1,810736
C1573,Yamato Shoji 1573,2,818655
C1574,Kita Kogyo 1574,3,826574
C1575,Mori Shokuhin 1575,4,834493
C1576,Tanaka Shoten 1576,5,842412
C1577,Sakura Sangyo 1577,6,850331
C1578,Aoba Seisaku 1578,8,858250
C1579,Fuji Denki 1579,1,866169
C1580,Yamato Shoji 1580,2,874088
C1581,Kita Kogyo 1581,3,882007
C1582,Mori Shokuhin 1582,4,889926
C1583,Tanaka Shoten 1583,5,897845
C1584,Sakura Sangyo 1584,6,10763
C1585,Aoba Seisaku 1585,8,18682
C1586,Fuji Denki 1586,1,26601
C1587,Yamato Shoji 1587,2,34520
C1588,Kita Kogyo 1588,3,42439
C1589,Mori Shokuhin 1589,4,50358
C1590,Tanaka Shoten 1590,5,58277
C1591,Sakura Sangyo 1591,6,66196
C1592,Aoba Seisaku 1592,8,74115
C1593,Fuji Denki 1593,1,82034
C1594,Yamato Shoji 1594,2,89953
C1595,Kita Kogyo 1595,3,97872
C1596,Mori Shokuhin 1596,4,105791
C1597,Tanaka Shoten 1597,5,113710
C1598,Sakura Sangyo 1598,6,121629
C1599,Aoba Seisaku 1599,8,129548
C1600,Fuji Denki 1600,1,137467
C1601,Yamato Shoji 1601,2,145386
C1602,Kita Kogyo 1602,3,153305
C1603,Mori Shokuhin 1603,4,161224
C1604,Tanaka Shoten 1604,5,169143
C1605,Sakura Sangyo 1605,6,177062
C1606,Aoba Seisaku 1606,8,184981
C1607,Fuji Denki 1607,1,192900
C1608,Yamato Shoji 1608,2,200819
C1609,Kita Kogyo 1609,3,208738
C1610,Mori Shokuhin 1610,4,216657
C1611,Tanaka Shoten 1611,5,224576
C1612,Sakura Sangyo 1612,6,232495
C1613,Aoba Seisaku 1613,8,240414
C1614,Fuji Denki 1614,1,248333
C1615,Yamato Shoji 1615,2,256252
C1616,Kita Kogyo 1616,3,264171
C1617,Mori Shokuhin 1617,4,272090
C1618,Tanaka Shoten 1618,5,280009
C1619,Sakura Sangyo 1619,6,287928
C1620,Aoba Seisaku 1620,8,295847
C1621,Fuji Denki 1621,1,303766
C1622,Yamato Shoji 1622,2,311685
C1623,Kita Kogyo 1623,3,319604
C1624,Mori Shokuhin 1624,4,327523
C1625,Tanaka Shoten 1625,5,335442
C1626,Sakura Sangyo 1626,6,343361
C1627,Aoba Seisaku 1627,8,351280
C1628,Fuji Denki 1628,1,359199
C1629,Yamato Shoji 1629,2,367118
C1630,Kita Kogyo 1630,3,375037
C1631,Mori Shokuhin 1631,4,382956
C1632,Tanaka Shoten 1632,5,390875
C1633,Sakura Sangyo 1633,6,398794
C1634,Aoba Seisaku 1634,8,406713
C1635,Fuji Denki 1635,1,414632
C1636,Yamato Shoji 1636,2,422551
C1637,Kita Kogyo 1637,3,430470
C1638,Mori Shokuhin 1638,4,438389
C1639,Tanaka Shoten 1639,5,446308
C1640,Sakura Sangyo 1640,6,454227
C1641,Aoba Seisaku 1641,8,462146
C1642,Fuji Denki 1642,1,470065
C1643,Yamato Shoji 1643,2,477984
C1644,Kita Kogyo 1644,3,485903
C1645,Mori Shokuhin 1645,4,493822
C1646,Tanaka Shoten 1646,5,501741
C1647,Sakura Sangyo 1647,6,509660
C1648,Aoba Seisaku 1648,8,517579
C1649,Fuji Denki 1649,1,525498
C1650,Yamato Shoji 1650,2,533417
C1651,Kita Kogyo 1651,3,541336
C1652,Mori Shokuhin 1652,4,549255
C1653,Tanaka Shoten 1653,5,557174
C1654,Sakura Sangyo 1654,6,565093
C1655,Aoba Seisaku 1655,8,573012
C1656,Fuji Denki 1656,1,580931
C1657,Yamato Shoji 1657,2,588850
C1658,Kita Kogyo 1658,3,596769
C1659,Mori Shokuhin 1659,4,604688
C1660,Tanaka Shoten 1660,5,612607
C1661,Sakura Sangyo 1661,6,620526
C1662,Aoba Seisaku 1662,8,628445
C1663,Fuji Denki 1663,1,636364
C1664,Yamato Shoji 1664,2,644283
C1665,Kita Kogyo 1665,3,652202
C1666,Mori Shokuhin 1666,4,660121
C1667,Tanaka Shoten 1667,5,668040
C1668,Sakura Sangyo 1668,6,675959
C1669,Aoba Seisaku 1669,8,683878
C1670,Fuji Denki 1670,1,691797
C1671,Yamato Shoji 1671,2,699716
C1672,Kita Kogyo 1672,3,707635
C1673,Mori Shokuhin 1673,4,715554
C1674,Tanaka Shoten 1674,5,723473
C1675,Sakura Sangyo 1675,6,731392
C1676,Aoba Seisaku 1676,8,739311
C1677,Fuji Denki 1677,1,747230
C1678,Yamato Shoji 1678,2,755149
C1679,Kita Kogyo 1679,3,763068
C1680,Mori Shokuhin 1680,4,770987
C1681,Tanaka Shoten 1681,5,778906
C1682,Sakura Sangyo 1682,6,786825
C1683,Aoba Seisaku 1683,8,794744
C1684,Fuji Denki 1684,1,802663
C1685,Yamato Shoji 1685,2,810582
C1686,Kita Kogyo 1686,3,818501
C1687,Mori Shokuhin 1687,4,826420
C1688,Tanaka Shoten 1688,5,834339
C1689,Sakura Sangyo 1689,6,842258
C1690,Aoba Seisaku 1690,8,850177
C1691,Fuji Denki 1691,1,858096
C1692,Yamato Shoji 1692,2,866015
C1693,Kita Kogyo 1693,3,873934
C1694,Mori Shokuhin 1694,4,881853
C1695,Tanaka Shoten 1695,5,889772
C1696,Sakura Sangyo 1696,6,897691
C1697,Aoba Seisaku 1697,8,10609
C1698,Fuji Denki 1698,1,18528
C1699,Yamato Shoji 1699,2,26447
C1700,Kita Kogyo 1700,3,34366
C1701,Mori Shokuhin 1701,4,42285
C1702,Tanaka Shoten 1702,5,50204
C1703,Sakura Sangyo 1703,6,58123
C1704,Aoba Seisaku 1704,8,66042
C1705,Fuji Denki 1705,1,73961
C1706,Yamato Shoji 1706,2,81880
C1707,Kita Kogyo 1707,3,89799
C1708,Mori Shokuhin 1708,4,97718
C1709,Tanaka Shoten 1709,5,105637
C1710,Sakura Sangyo 1710,6,113556
C1711,Aoba Seisaku 1711,8,121475
C1712,Fuji Denki 1712,1,129394
C1713,Yamato Shoji 1713,2,137313
C1714,Kita Kogyo 1714,3,145232
C1715,Mori Shokuhin 1715,4,153151
C1716,Tanaka Shoten 1716,5,161070
C1717,Sakura Sangyo 1717,6,168989
C1718,Aoba Seisaku 1718,8,176908
C1719,Fuji Denki 1719,1,184827
C1720,Yamato Shoji 1720,2,192746
C1721,Kita Kogyo 1721,3,200665
C1722,Mori Shokuhin 1722,4,208584
C1723,Tanaka Shoten 1723,5,216503
C1724,Sakura Sangyo 1724,6,224422
C1725,Aoba Seisaku 1725,8,232341
C1726,Fuji Denki 1726,1,240260
C1727,Yamato Shoji 1727,2,248179
C1728,Kita Kogyo 1728,3,256098
C1729,Mori Shokuhin 1729,4,264017
C1730,Tanaka Shoten 1730,5,271936
C1731,Sakura Sangyo 1731,6,279855
C1732,Aoba Seisaku 1732,8,287774
C1733,Fuji Denki 1733,1,295693
C1734,Yamato Shoji 1734,2,303612
C1735,Kita Kogyo 1735,3,311531
C1736,Mori Shokuhin 1736,4,319450
C1737,Tanaka Shoten 1737,5,327369
C1738,Sakura Sangyo 1738,6,335288
C1739,Aoba Seisaku 1739,8,343207
C1740,Fuji Denki 1740,1,351126
C1741,Yamato Shoji 1741,2,359045
C1742,Kita Kogyo 1742,3,366964
C1743,Mori Shokuhin 1743,4,374883
C1744,Tanaka Shoten 1744,5,382802
C1745,Sakura Sangyo 1745,6,390721
C1746,Aoba Seisaku 1746,8,398640
C1747,Fuji Denki 1747,1,406559
C1748,Yamato Shoji 1748,2,414478
C1749,Kita Kogyo 1749,3,422397
C1750,Mori Shokuhin 1750,4,430316
C1751,Tanaka Shoten 1751,5,438235
C1752,Sakura Sangyo 1752,6,446154
C1753,Aoba Seisaku 1753,8,454073
C1754,Fuji Denki 1754,1,461992
C1755,Yamato Shoji 1755,2,469911
C1756,Kita Kogyo 1756,3,477830
C1757,Mori Shokuhin 1757,4,485749
C1758,Tanaka Shoten 1758,5,493668
C1759,Sakura Sangyo 1759,6,501587
C1760,Aoba Seisaku 1760,8,509506
C1761,Fuji Denki 1761,1,517425
C1762,Yamato Shoji 1762,2,525344
C1763,Kita Kogyo 1763,3,533263
C1764,Mori Shokuhin 1764,4,541182
C1765,Tanaka Shoten 1765,5,549101
C1766,Sakura Sangyo 1766,6,557020
C1767,Aoba Seisaku 1767,8,564939
C1768,Fuji Denki 1768,1,572858
C1769,Yamato Shoji 1769,2,580777
C1770,Kita Kogyo 1770,3,588696
C1771,Mori Shokuhin 1771,4,596615
C1772,Tanaka Shoten 1772,5,604534
C1773,Sakura Sangyo 1773,6,612453
C1774,Aoba Seisaku 1774,8,620372
C1775,Fuji Denki 1775,1,628291
C1776,Yamato Shoji 1776,2,636210
C1777,Kita Kogyo 1777,3,644129
C1778,Mori Shokuhin 1778,4,652048
C1779,Tanaka Shoten 1779,5,659967
C1780,Sakura Sangyo 1780,6,667886
C1781,Aoba Seisaku 1781,8,675805
C1782,Fuji Denki 1782,1,683724
C1783,Yamato Shoji 1783,2,691643
C1784,Kita Kogyo 1784,3,699562
C1785,Mori Shokuhin 1785,4,707481
C1786,Tanaka Shoten 1786,5,715400
C1787,Sakura Sangyo 1787,6,723319
C1788,Aoba Seisaku 1788,8,731238
C1789,Fuji Denki 1789,1,739157
C1790,Yamato Shoji 1790,2,747076
C1791,Kita Kogyo 1791,3,754995
C1792,Mori Shokuhin 1792,4,762914
C1793,Tanaka Shoten 1793,5,770833
C1794,Sakura Sangyo 1794,6,778752
C1795,Aoba Seisaku 1795,8,786671
C1796,Fuji Denki 1796,1,794590
C1797,Yamato Shoji 1797,2,802509
C1798,Kita Kogyo 1798,3,810428
C1799,Mori Shokuhin 1799,4,818347
C1800,Tanaka Shoten 1800,5,826266
C1801,Sakura Sangyo 1801,6,834185
C1802,Aoba Seisaku 1802,8,842104
C1803,Fuji Denki 1803,1,850023
C1804,Yamato Shoji 1804,2,857942
C1805,Kita Kogyo 1805,3,865861
C1806,Mori Shokuhin 1806,4,873780
C1807,Tanaka Shoten 1807,5,881699
C1808,Sakura Sangyo 1808,6,889618
C1809,Aoba Seisaku 1809,8,897537
C1810,Fuji Denki 1810,1,10455
C1811,Yamato Shoji 1811,2,18374
C1812,Kita Kogyo 1812,3,26293
C1813,Mori Shokuhin 1813,4,34212
C1814,Tanaka Shoten 1814,5,42131
C1815,Sakura Sangyo 1815,6,50050
C1816,Aoba Seisaku 1816,8,57969
C1817,Fuji Denki 1817,1,65888
C1818,Yamato Shoji 1818,2,73807
C1819,Kita Kogyo 1819,3,81726
C1820,Mori Shokuhin 1820,4,89645
C1821,Tanaka Shoten 1821,5,97564
C1822,Sakura Sangyo 1822,6,105483
C1823,Aoba Seisaku 1823,8,113402
C1824,Fuji Denki 1824,1,121321
C1825,Yamato Shoji 1825,2,129240
C1826,Kita Kogyo 1826,3,137159
C1827,Mori Shokuhin 1827,4,145078
C1828,Tanaka Shoten 1828,5,152997
C1829,Sakura Sangyo 1829,6,160916
C1830,Aoba Seisaku 1830,8,168835
C1831,Fuji Denki 1831,1,176754
C1832,Yamato Shoji 1832,2,184673
C1833,Kita Kogyo 1833,3,192592
C1834,Mori Shokuhin 1834,4,200511
C1835,Tanaka Shoten 1835,5,208430
C1836,Sakura Sangyo 1836,6,216349
C1837,Aoba Seisaku 1837,8,224268
C1838,Fuji Denki 1838,1,232187
C1839,Yamato Shoji 1839,2,240106
C1840,Kita Kogyo 1840,3,248025
C1841,Mori Shokuhin 1841,4,255944
C1842,Tanaka Shoten 1842,5,263863
C1843,Sakura Sangyo 1843,6,271782
C1844,Aoba Seisaku 1844,8,279701
C1845,Fuji Denki 1845,1,287620
C1846,Yamato Shoji 1846,2,295539
C1847,Kita Kogyo 1847,3,303458
C1848,Mori Shokuhin 1848,4,311377
C1849,Tanaka Shoten 1849,5,319296
C1850,Sakura Sangyo 1850,6,327215
C1851,Aoba Seisaku 1851,8,335134
C1852,Fuji Denki 1852,1,343053
C1853,Yamato Shoji 1853,2,350972
C1854,Kita Kogyo 1854,3,358891
C1855,Mori Shokuhin 1855,4,366810
C1856,Tanaka Shoten 1856,5,374729
C1857,Sakura Sangyo 1857,6,382648
C1858,Aoba Seisaku 1858,8,390567
C1859,Fuji Denki 1859,1,398486
C1860,Yamato Shoji 1860,2,406405
C1861,Kita Kogyo 1861,3,414324
C1862,Mori Shokuhin 1862,4,422243
C1863,Tanaka Shoten 1863,5,430162
C1864,Sakura Sangyo 1864,6,438081
C1865,Aoba Seisaku 1865,8,446000
C1866,Fuji Denki 1866,1,453919
C1867,Yamato Shoji 1867,2,461838
C1868,Kita Kogyo 1868,3,469757
C1869,Mori Shokuhin 1869,4,477676
C1870,Tanaka Shoten 1870,5,485595
C1871,Sakura Sangyo 1871,6,493514
C1872,Aoba Seisaku 1872,8,501433
C1873,Fuji Denki 1873,1,509352
C1874,Yamato Shoji 1874,2,517271
C1875,Kita Kogyo 1875,3,525190
C1876,Mori Shokuhin 1876,4,533109
C1877,Tanaka Shoten 1877,5,541028
C1878,Sakura Sangyo 1878,6,548947
C1879,Aoba Seisaku 1879,8,556866
C1880,Fuji Denki 1880,1,564785
C1881,Yamato Shoji 1881,2,572704
C1882,Kita Kogyo 1882,3,580623
C1883,Mori Shokuhin 1883,4,588542
C1884,Tanaka Shoten 1884,5,596461
C1885,Sakura Sangyo 1885,6,604380
C1886,Aoba Seisaku 1886,8,612299
C1887,Fuji Denki 1887,1,620218
C1888,Yamato Shoji 1888,2,628137
C1889,Kita Kogyo 1889,3,636056
C1890,Mori Shokuhin 1890,4,643975
C1891,Tanaka Shoten 1891,5,651894
C1892,Sakura Sangyo 1892,6,659813
C1893,Aoba Seisaku 1893,8,667732
C1894,Fuji Denki 1894,1,675651
C1895,Yamato Shoji 1895,2,683570
C1896,Kita Kogyo 1896,3,691489
C1897,Mori Shokuhin 1897,4,699408
C1898,Tanaka Shoten 1898,5,707327
C1899,Sakura Sangyo 1899,6,715246
C1900,Aoba Seisaku 1900,8,723165
C1901,Fuji Denki 1901,1,731084
C1902,Yamato Shoji 1902,2,739003
C1903,Kita Kogyo 1903,3,746922
C1904,Mori Shokuhin 1904,4,754841
C1905,Tanaka Shoten 1905,5,762760
C1906,Sakura Sangyo 1906,6,770679
C1907,Aoba Seisaku 1907,8,778598
C1908,Fuji Denki 1908,1,786517
C1909,Yamato Shoji 1909,2,794436
C1910,Kita Kogyo 1910,3,802355
C1911,Mori Shokuhin 1911,4,810274
C1912,Tanaka Shoten 1912,5,818193
C1913,Sakura Sangyo 1913,6,826112
C1914,Aoba Seisaku 1914,8,834031
C1915,Fuji Denki 1915,1,841950
C1916,Yamato Shoji 1916,2,849869
C1917,Kita Kogyo 1917,3,857788
C1918,Mori Shokuhin 1918,4,865707
C1919,Tanaka Shoten 1919,5,873626
C1920,Sakura Sangyo 1920,6,881545
C1921,Aoba Seisaku 1921,8,889464
C1922,Fuji Denki 1922,1,897383
C1923,Yamato Shoji 1923,2,10301
C1924,Kita Kogyo 1924,3,18220
C1925,Mori Shokuhin 1925,4,26139
C1926,Tanaka Shoten 1926,5,34058
C1927,Sakura Sangyo 1927,6,41977
C1928,Aoba Seisaku 1928,8,49896
C1929,Fuji Denki 1929,1,57815
C1930,Yamato Shoji 1930,2,65734
C1931,Kita Kogyo 1931,3,73653
C1932,Mori Shokuhin 1932,4,81572
C1933,Tanaka Shoten 1933,5,89491
C1934,Sakura Sangyo 1934,6,97410
C1935,Aoba Seisaku 1935,8,105329
C1936,Fuji Denki 1936,1,113248
C1937,Yamato Shoji 1937,2,121167
C1938,Kita Kogyo 1938,3,129086
C1939,Mori Shokuhin 1939,4,137005
C1940,Tanaka Shoten 1940,5,144924
C1941,Sakura Sangyo 1941,6,152843
C1942,Aoba Seisaku 1942,8,160762
C1943,Fuji Denki 1943,1,168681
C1944,Yamato Shoji 1944,2,176600
C1945,Kita Kogyo 1945,3,184519
C1946,Mori Shokuhin 1946,4,192438
C1947,Tanaka Shoten 1947,5,200357
C1948,Sakura Sangyo 1948,6,208276
C1949,Aoba Seisaku 1949,8,216195
C1950,Fuji Denki 1950,1,224114
C1951,Yamato Shoji 1951,2,232033
C1952,Kita Kogyo 1952,3,239952
C1953,Mori Shokuhin 1953,4,247871
C1954,Tanaka Shoten 1954,5,255790
C1955,Sakura Sangyo 1955,6,263709
C1956,Aoba Seisaku 1956,8,271628
C1957,Fuji Denki 1957,1,279547
C1958,Yamato Shoji 1958,2,287466
C1959,Kita Kogyo 1959,3,295385
C1960,Mori Shokuhin 1960,4,303304
C1961,Tanaka Shoten 1961,5,311223
C1962,Sakura Sangyo 1962,6,319142
C1963,Aoba Seisaku 1963,8,327061
C1964,Fuji Denki 1964,1,334980
C1965,Yamato Shoji 1965,2,342899
C1966,Kita Kogyo 1966,3,350818
C1967,Mori Shokuhin 1967,4,358737
C1968,Tanaka Shoten 1968,5,366656
C1969,Sakura Sangyo 1969,6,374575
C1970,Aoba Seisaku 1970,8,382494
C1971,Fuji Denki 1971,1,390413
C1972,Yamato Shoji 1972,2,398332
C1973,Kita Kogyo 1973,3,406251
C1974,Mori Shokuhin 1974,4,414170
C1975,Tanaka Shoten 1975,5,422089
C1976,Sakura Sangyo 1976,6,430008
C1977,Aoba Seisaku 1977,8,437927
C1978,Fuji Denki 1978,1,445846
C1979,Yamato Shoji 1979,2,453765
C1980,Kita Kogyo 1980,3,461684
C1981,Mori Shokuhin 1981,4,469603
C1982,Tanaka Shoten 1982,5,477522
C1983,Sakura Sangyo 1983,6,485441
C1984,Aoba Seisaku 1984,8,493360
C1985,Fuji Denki 1985,1,501279
C1986,Yamato Shoji 1986,2,509198
C1987,Kita Kogyo 1987,3,517117
C1988,Mori Shokuhin 1988,4,525036
C1989,Tanaka Shoten 1989,5,532955
C1990,Sakura Sangyo 1990,6,540874
C1991,Aoba Seisaku 1991,8,548793
C1992,Fuji Denki 1992,1,556712
C1993,Yamato Shoji 1993,2,564631
C1994,Kita Kogyo 1994,3,572550
C1995,Mori Shokuhin 1995,4,580469
C1996,Tanaka Shoten 1996,5,588388
C1997,Sakura Sangyo 1997,6,596307
C1998,Aoba Seisaku 1998,8,604226
C1999,Fuji Denki 1999,1,612145
C2000,Yamato Shoji 2000,2,620064
C2001,Kita Kogyo 2001,3,627983
C2002,Mori Shokuhin 2002,4,635902
